,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0.0,-9.836213571558165,-9.835164606478259,-9.835111969401494,-9.83341226685379,-0.7542427551072725,-0.6217859315086022,-0.5925339580157322,-0.5093658118255865,-0.3859601391503713,-0.3769996159285713,-0.3233037663627653,-0.3157113047785565,-0.29319021706151366,-0.1372352642753922,-0.10462648546121864,0.08010520571128799,0.0959307973962553,0.17370214930110295,0.18463613038988105,0.19396899865405276,0.21738323690916392,0.3505670430022355,0.35556435518641366,0.3962776518229094,0.6389054214412253,0.6568699040720947,0.7144501727917654,0.7261359518202093,0.7452917852123127,0.8059384654681366,0.8137300747454275,0.8345825320240214,1.0283381029888294,1.0302334985793438,1.0348555232802645,1.088442193769061,1.2670743165714036,1.2938892467249095,1.301332526570429,1.3038836434861503,1.56170843772334,1.577134674309975,1.634405069058596,1.99908771311934
0.0625,-9.836209832888041,-9.835257716612874,-9.83501650689464,-9.833433638828204,-0.7536723168216084,-0.6297594725275091,-0.5836602813030922,-0.5088124237415818,-0.3940482308236292,-0.36911572748992394,-0.32509758670936095,-0.3149092310061746,-0.29407476338292615,-0.14802043203746926,-0.09325977743683032,0.08129978392429243,0.09549721094402293,0.17244095183328229,0.17617976356947893,0.1999037829669274,0.221183957494907,0.3532717627060803,0.36009245296029396,0.39631485840716696,0.6348505894411036,0.6574496805110482,0.7179067321351447,0.7250544680281813,0.7456690941729636,0.7917413483288839,0.8278097073996973,0.8334985707422428,1.0223509024469346,1.0299114938126241,1.03853994777268,1.0760358949069155,1.2751286224385563,1.2809366473973578,1.3039624679124788,1.3164434308127555,1.5606578012579941,1.5668849193506604,1.648887157402891,1.999998956347361
0.125,-9.836198671949818,-9.835370702616174,-9.8348970726091,-9.83349404472622,-0.7519593596133787,-0.6438090821698667,-0.5669409304221279,-0.5071605602182977,-0.40533316082125875,-0.3584359067813917,-0.33079311599774425,-0.31250453786291515,-0.2961937604303792,-0.16647509173101732,-0.07310964725123296,0.08477569952447385,0.09408249706325834,0.16456241663973215,0.1691084521433635,0.20339400980664218,0.23208340630751462,0.3635984331685492,0.3717610696494763,0.39643715316554035,0.6233472642950838,0.6591916360354998,0.7217696876822327,0.7280814698213932,0.7465047054316367,0.7747416191813064,0.8300314222265551,0.8442172210711856,1.0120402366941792,1.028914371363877,1.0422403165172385,1.0468447759067792,1.2681924968232265,1.292810280820582,1.3045375179253251,1.3355463204037548,1.548320202152248,1.5575343901879206,1.6807649312289392,2.0025970704922385
0.18750000000000003,-9.836180211005882,-9.835483036082028,-9.834775552481261,-9.833584131208216,-0.74909977933289,-0.6582644515778695,-0.5481501388621506,-0.5044368996979326,-0.4165586718114576,-0.3481779595946083,-0.34077887233222537,-0.3085018904888597,-0.29857299267116566,-0.18545936705076704,-0.051460283141843394,0.09027562823491055,0.09137835482751329,0.15425202597105198,0.16443564012227796,0.20019921854067083,0.2491837837742994,0.37402524477462684,0.39652779244641734,0.39669741286965826,0.6061955037527924,0.6621024127239616,0.7161527209303704,0.7443448060466294,0.7473112669885426,0.7584459044313214,0.8236280063482917,0.8587508325447842,1.000062424313404,1.0128222847159687,1.0284113730471462,1.0440653382487106,1.2597552497709172,1.302000397575986,1.3152283456551466,1.3541743277994178,1.530244025326274,1.5524362251351191,1.7227485723196656,2.0064151749192853
0.25,-9.836154510638663,-9.83559385131007,-9.834653681003847,-9.83369282466177,-0.7450889869850158,-0.6720984615857478,-0.5285452060049959,-0.5006930873118863,-0.4271859023273366,-0.3547182011659039,-0.33874705516680764,-0.3029093422958542,-0.3007712632655349,-0.20376410490483823,-0.029750664004422833,0.08697063710595132,0.0975210196406099,0.14612041968035513,0.1589684805544062,0.1917257624822142,0.27163456058010216,0.38158288958930886,0.39723859762979535,0.4308782871642385,0.5867732669646957,0.666191169896004,0.7079628031796547,0.7431927095752036,0.7480137573610737,0.7655301144587985,0.8138268887908856,0.8700041700036938,0.9843399089058822,0.9875144224333731,1.0271117600967141,1.0439088343214273,1.256541027258668,1.301413908695176,1.333352931645801,1.3705819607990566,1.5152248569680198,1.5455559045819178,1.77360460861918,2.0104784206618302
0.3125,-9.836121360910889,-9.835701211963016,-9.83453239742942,-9.83381075824079,-0.7399240171679522,-0.6850296044636319,-0.5089521533532314,-0.49602258496230694,-0.43657115733052493,-0.3716625357978972,-0.3303540993744266,-0.30292727578263295,-0.2957387877279249,-0.22101447026738136,-0.008654296179163686,0.0804511274435712,0.1062865454610897,0.1404849365033437,0.15319572428492273,0.18022275395067786,0.298454662025883,0.3865325431824476,0.39835438429544,0.46069533945754626,0.5736304950813549,0.6714697542654222,0.6968087576471357,0.7291346888928083,0.7491183030796091,0.7898618182417194,0.801090100574352,0.8765492807167061,0.9644269911864362,0.9754675338423068,1.026423656942336,1.0418431431073594,1.2586479374084447,1.2992405869120092,1.3494795479570652,1.3828793428354282,1.5049074029972407,1.5372026325918895,1.8310559229971284,2.013028730097511
0.37500000000000006,-9.836080028864602,-9.835801497999942,-9.834412058045231,-9.833931781117807,-0.73360503446419,-0.6969453152803932,-0.4911049429123518,-0.49060608773548475,-0.44308201477546266,-0.39051620432083856,-0.32312219534707737,-0.305358364680232,-0.2870066760593414,-0.23702970319851432,0.011304606059733473,0.0715154634284351,0.1163779786654097,0.13739789198901056,0.14767077692412617,0.1673460687955101,0.32816949296719683,0.3886104596371473,0.40066261245106605,0.46487376127089547,0.5827665574542366,0.6779534999697917,0.682098312976503,0.7163416290103644,0.7515132323266374,0.7871645478715306,0.815022020471896,0.8770985302200498,0.9534391805856539,0.9648705430726708,1.026600939999303,1.0383320569351953,1.2649854410013417,1.2954367096177106,1.3633172205387918,1.389304570893287,1.5006465389340204,1.5278322255959236,1.889428370606643,2.0112344695450477
0.43750000000000006,-9.836029082536673,-9.835890724573371,-9.8342924485622,-9.83405281197807,-0.7261361598457274,-0.7077886067018752,-0.4848557368606497,-0.480087956689695,-0.44175687170444894,-0.4101184031408807,-0.3170910545333255,-0.3083695474762589,-0.276735089940176,-0.2517006088455819,0.029659926207240058,0.060021766971993726,0.12746611087566617,0.13664600475315092,0.14312769387478444,0.1542207528453422,0.35765077528329065,0.3871593570612487,0.4060285640881936,0.44480818841149256,0.6101050890565604,0.6630253734016388,0.685661405351782,0.7048362860019264,0.7561345974997604,0.7741870729671294,0.8384191329208891,0.8708126221550919,0.9496385195548235,0.9565089454661522,1.0279489300003042,1.0342589386644165,1.2735415869205648,1.289764456279125,1.3749143515901332,1.3892751563710486,1.5025911625220778,1.5181236146892279,1.9407112627905947,2.001155317985779
0.5,-9.83596677786028,-9.83596632241343,-9.834173167041289,-9.834172711757708,-0.7175261203833401,-0.7175259142395429,-0.4799796485276728,-0.47997947341098185,-0.42870217960249923,-0.4287020321083443,-0.3122154429433215,-0.312215261697153,-0.26495346951963084,-0.26495326840903355,0.04600511737467404,0.04600530951808974,0.13652958461318107,0.13652966376866085,0.14293807382213822,0.14293823025576266,0.3789741525005627,0.3789742976821364,0.4203190195530725,0.420319023805576,0.6388399358329245,0.6388400148693576,0.6946150256810613,0.6946152092357015,0.7636458385629159,0.7636458666916073,0.8576211046830572,0.857621289229127,0.9511221034633239,0.9511222223026767,1.0305790289200938,1.0305791779875355,1.2822646289668007,1.2822646381376444,1.3839226636627677,1.3839227181750167,1.5091472570976756,1.5091474178375508,1.9785087102125654,1.97850885175279
0.5625,-9.83602908253667,-9.835890724573368,-9.834292448562199,-9.834052811978069,-0.7261361598457243,-0.707788606701873,-0.484855736860651,-0.48008795668969534,-0.44175687170444794,-0.4101184031408807,-0.31709105453332537,-0.3083695474762575,-0.27673508994017454,-0.25170060884558065,0.029659926207244863,0.06002176697200145,0.12746611087567453,0.13664600475319133,0.14312769387483537,0.15422075284535994,0.35765077528330885,0.38715935706132926,0.4060285640881563,0.4448081884113844,0.6101050890565479,0.6630253734016456,0.6856614053517829,0.7048362860019264,0.756134597499776,0.7741870729671434,0.8384191329209139,0.8708126221551118,0.9496385195547953,0.9565089454661745,1.0279489300003124,1.034258938664419,1.273541586920445,1.289764456279106,1.374914351590253,1.389275156371077,1.5025911625221708,1.5181236146892096,1.9407112627905676,2.001155317985801
