,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,-11.175987775220776,-11.175303548054062,-1.1195680136054509,-0.7667549563123608,-0.5224955660113516,-0.4885658609699001,-0.4769820566550218,0.25255041763374947,0.3170919544203643,0.3508966750174071,0.4463457211948233,0.6543956713529637,0.9633674869211332,1.0227165293689184,1.0344647562014204,1.1556260388829576,1.3738063208597193,1.382931988876267,1.6254898429834281,1.6332072814299428,1.8913252789833577,2.3297352058270637
0.0625,-11.175994030270129,-11.175355672296314,-1.1163867749571428,-0.7639710995961896,-0.5320976715865338,-0.48355767453734816,-0.4811505750017097,0.2579026424074307,0.3158160742828094,0.3475026901487377,0.46422509723762934,0.649603381516797,0.9659896959829736,1.0167645538743426,1.047504317913295,1.1485573151784263,1.3589128362874232,1.3725419369259793,1.624236711336007,1.645314634622492,1.8865311282695099,2.333864522145774
0.125,-11.17601347638793,-11.175472736238824,-1.1068097681098388,-0.7559122005963124,-0.5627860906161747,-0.48820756474634236,-0.46847867017027234,0.2728167593945845,0.3089140639486314,0.3392493604774698,0.5138932878646029,0.6381382105256241,0.9739397564535267,0.9979443205653947,1.0840467436331818,1.1281088051836037,1.322165775086675,1.368635364329554,1.6212882017170278,1.6666578359278141,1.872738400564781,2.3431728330098536
0.18750000000000003,-11.176044771930737,-11.175589752965655,-1.0907948264891563,-0.7439180042340942,-0.6092083040914171,-0.4953754685097499,-0.44316879693485234,0.28988002012780595,0.29541298334503696,0.32957631813182425,0.5809561107604929,0.6335737137759987,0.9627123775259295,0.9872952353668858,1.1033219973292998,1.1339285038762394,1.3055850687675004,1.3659579237117954,1.6132924701399662,1.6867299093490375,1.8519627573120296,2.344703534507408
0.25,-11.176077057757187,-11.175675715397842,-1.0683768138246985,-0.7343273614083513,-0.6567319558326451,-0.5051909648102062,-0.40738881620673423,0.25406100770482826,0.3206191848799214,0.3260313136467613,0.6019832755589798,0.6946373346690227,0.9033983706630138,1.0060741052598137,1.0867891411539525,1.178513843797331,1.307788061363005,1.3678724830223044,1.5974986372272726,1.702984412579745,1.8286495194225636,2.30990171477531
0.3125,-11.176094878172263,-11.175728720974332,-1.0397213391664197,-0.7550260415641765,-0.6718866844658448,-0.5198431458870201,-0.3609582618567833,0.20134745476568924,0.32203858749719205,0.3570315250008045,0.5979448758115661,0.7586498444195516,0.8370134079036545,1.0302842312290026,1.082584071894904,1.2002508642841836,1.3203987178957344,1.3750761261384428,1.5765215039581861,1.7073579570767663,1.8142818488443238,2.215498672697249
0.37500000000000006,-11.176101966092187,-11.175755434622692,-1.005262481552076,-0.8049119290555649,-0.6528502306699413,-0.5401883325269721,-0.3044286123238799,0.1356582135486452,0.3328532441392956,0.3877579692623883,0.5881434253234495,0.6674892076002704,0.8939814613145598,1.0597812837705807,1.0870650771211454,1.1943711359712004,1.338114889380052,1.3821796408261247,1.5637239043284032,1.6862516630422602,1.8255726347835155,2.0945325198218234
0.43750000000000006,-11.176110664824744,-11.17576677711933,-0.9665520257584148,-0.8565641928948139,-0.6250649446935959,-0.565597561934778,-0.2430811278372853,0.06656524953022165,0.3553410862585592,0.4040837765992632,0.5700884154214269,0.5803105553023619,0.9515446844523867,1.0924111974413968,1.0937508890562677,1.1685066352039823,1.356635987396509,1.382098841330981,1.5734396121714034,1.6467115282303029,1.8581996371383989,1.9990564503321657
0.5,-11.176115683425103,-11.175770238582361,-0.9383214429815665,-0.8894331515992526,-0.5987881208197992,-0.5908592747252739,-0.2086196504844656,0.029102560304219684,0.3802834499442971,0.392960082824035,0.5545199723656149,0.5584351933736157,0.9730533677993736,1.094046727687709,1.1238394709387975,1.1398970569281217,1.3686843007021687,1.376634358783054,1.6015494772429277,1.6078243797449254,1.8859472735327218,1.9531135176822847
0.5625,-11.176110664824744,-11.175766777119332,-0.9665520257584094,-0.8565641928948092,-0.6250649446935969,-0.565597561934782,-0.24308112783728303,0.06656524953022293,0.35534108625856076,0.4040837765992581,0.5700884154215925,0.5803105553025166,0.9515446844523975,1.0924111974414048,1.0937508890562835,1.1685066352040008,1.3566359873965643,1.382098841331018,1.573439612171525,1.6467115282303446,1.858199637138551,1.9990564503324753
0.625,-11.176101966092187,-11.175755434622689,-1.0052624815520739,-0.8049119290555656,-0.652850230669937,-0.5401883325269676,-0.30442861232388096,0.13565821354864369,0.3328532441393582,0.38775796926237205,0.5881434253234982,0.6674892076002911,0.8939814613145473,1.0597812837705876,1.0870650771211374,1.194371135971209,1.3381148893800505,1.3821796408261036,1.563723904328538,1.6862516630422626,1.8255726347835106,2.0945325198214046
0.6875,-11.176094878172275,-11.175728720974343,-1.0397213391664186,-0.7550260415641792,-0.6718866844658439,-0.5198431458870183,-0.36095826185678376,0.20134745476569027,0.3220385874972237,0.3570315250008319,0.5979448758116543,0.7586498444193799,0.8370134079036425,1.0302842312289926,1.082584071894911,1.2002508642842,1.3203987178958847,1.3750761261384337,1.5765215039582923,1.707357957076877,1.8142818488444674,2.215498672696916
0.7500000000000001,-11.176077057757173,-11.17567571539783,-1.068376813824702,-0.7343273614083513,-0.6567319558326474,-0.5051909648102063,-0.4073888162067355,0.25406100770481826,0.32061918487992647,0.32603131364678034,0.601983275559097,0.6946373346690862,0.9033983706630732,1.0060741052598041,1.0867891411539863,1.1785138437972942,1.307788061363098,1.367872483022318,1.5974986372276774,1.702984412579723,1.828649519422583,2.309901714775498
0.8125,-11.176044771930735,-11.175589752965656,-1.090794826489157,-0.7439180042340945,-0.6092083040914119,-0.49537546850974984,-0.4431687969348531,0.2898800201277838,0.2954129833450264,0.3295763181317446,0.5809561107604758,0.6335737137759251,0.9627123775259162,0.9872952353668925,1.1033219973293018,1.133928503876201,1.3055850687674326,1.3659579237117847,1.6132924701398992,1.6867299093489134,1.8519627573119832,2.3447035345075276
