,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0.0,-11.17605720305131,-11.175929317723266,-11.175710668153691,-11.175243971075966,-1.1195248148678676,-0.938273163092233,-0.8893897590603745,-0.7667158801582988,-0.5986904512726527,-0.5907730488060181,-0.5222902692098288,-0.48850449262429707,-0.47684441300422,-0.20689278633990377,0.027441919392467738,0.25254672554069535,0.3170843072927675,0.35091065554191186,0.3802496439042,0.3929602102534203,0.44614736009868045,0.554513074423734,0.5584110092040354,0.6543621748404508,0.9633838731459249,0.973042530999561,1.0227375399353817,1.0344793397563035,1.09408565717746,1.1238453298290119,1.1399225882253001,1.1556523051808205,1.3687089481301782,1.3738352105422975,1.3766623933798332,1.3829583026391719,1.6015668509018184,1.6078401500897237,1.6255023379407136,1.6332258008283724,1.8859584587456601,1.891337807284963,1.953147261156195,2.32975715214058
0.0625,-11.176055815974667,-11.175930858667103,-11.175709797496022,-11.175257791316506,-1.118730184223038,-0.9479987109076935,-0.8784919962552706,-0.7660157604707722,-0.6102866578925285,-0.5794374275700316,-0.524604051728795,-0.48725316765496696,-0.47804413217542524,-0.21730851993895112,0.038626475250030164,0.2539102307164642,0.3168193637608975,0.35001677945969617,0.36973615174084584,0.40027187241896284,0.45069740810374165,0.5582809943069935,0.5637629245364765,0.653123408343798,0.9640372646644193,0.9675317243649307,1.0212635124458733,1.0377726035924335,1.093716916044166,1.1114386380916854,1.1520204184539207,1.1539010810109058,1.3644976212176194,1.3729039549369455,1.3767144234921378,1.3792061188815017,1.586805812617235,1.625015213773524,1.625319987187659,1.6368143071488932,1.8764006848635184,1.8901308993917405,1.9670821800626155,2.3308295001945685
0.125,-11.176052169673348,-11.175935550966882,-11.175707205819243,-11.175296125353535,-1.1163435514462405,-0.966505666634918,-0.8565173664815584,-0.7639314071689594,-0.624987723126727,-0.5654897006370022,-0.5318961550201337,-0.48349578507974444,-0.4810358492620091,-0.24255359402231616,0.06609608424634811,0.2579050487658166,0.3158071484081412,0.34750968654650666,0.35529874348747637,0.40409318026339186,0.46405282760631067,0.5700821864036998,0.5802846365976377,0.649570937509729,0.9515343767263393,0.9660060405245279,1.016784634696045,1.0475192572320824,1.0924475415833554,1.0937649862175673,1.148583226205642,1.1685243912056458,1.3566626865216018,1.358940273457141,1.3725696274805457,1.3821248533680746,1.5734570156781078,1.6242514827266146,1.6453321122252254,1.6467274822297613,1.8582172105191699,1.8865437069193285,1.9990834231318753,2.3338863283571136
0.18750000000000003,-11.176047575265835,-11.175943552235111,-11.175702774852848,-11.175351071940275,-1.1123581218789171,-0.9861691155467592,-0.8312586535341736,-0.7605150239022659,-0.6393729937540106,-0.5522413195884405,-0.5446641818845422,-0.4846216305994555,-0.47722213898946875,-0.2732502543938356,0.10023676955305191,0.26429839658861765,0.31344763176801227,0.3426705162046991,0.34377696613207565,0.39910546899353494,0.4854509358431,0.5801622207346044,0.6166977523325194,0.6442340528859026,0.9263750996776527,0.9693078198306183,1.0091242221787626,1.0632608510270574,1.0763316761359327,1.0901273058815912,1.1397516531719007,1.183224109836097,1.3391193467349376,1.3476068856904988,1.3706696585641895,1.3832508961097452,1.5654829123183136,1.6231719643353297,1.655867651873581,1.66770471376977,1.8402420420091938,1.8806846601896816,2.042046246390284,2.338381422837495
0.25,-11.176043420820928,-11.17595494739638,-11.175695873000164,-11.175413242490457,-1.1067664351405135,-1.0052169912741469,-0.8048594820094215,-0.7558705413371243,-0.6527858315848704,-0.5626211670952408,-0.5400662208933378,-0.4881076193839757,-0.46841531760016547,-0.3043037146489419,0.1355831151154258,0.2728284750160801,0.3089016368922269,0.33279859240006654,0.33924110950006076,0.38777341390857156,0.5137738365718442,0.588134223298556,0.6381090466912562,0.6674735911225891,0.8939697581467335,0.9739562588503065,0.9979615148263732,1.0597974221868423,1.084062290500621,1.0870968363415554,1.1281344341888522,1.1943876260529724,1.322194133342665,1.3381426980471374,1.3686624159974985,1.382204591036902,1.5637419583413459,1.6213039171787227,1.6666765111083022,1.6862677132036799,1.825592191200017,1.8727511796641019,2.0945559761314905,2.3431943425939092
0.3125,-11.176040096144622,-11.175969473380794,-11.175685207112577,-11.17547469104607,-1.099563893615117,-1.0231241043590213,-0.7786731551231308,-0.7501930792878584,-0.6642894846533582,-0.5846159406998813,-0.5291823046291784,-0.49153721811754086,-0.45705201262936157,-0.3337536889370156,0.16969751521830845,0.2832716961379782,0.30128623077959066,0.32592131546155434,0.3343341420759991,0.37311163856169627,0.5472179764378035,0.5939700433833162,0.6329740605396827,0.72275157777216,0.8582282362557049,0.9799571798401676,0.9827719726683061,1.0444133063664414,1.0842253355057279,1.108359291558733,1.1153565941502386,1.2004994992190634,1.3109976588797059,1.328902559309393,1.366943974998366,1.3792073676697592,1.5679643670746808,1.6181634741246742,1.6770439428942379,1.7001676798950576,1.8163866205786494,1.8630410186564654,2.1543193561932394,2.346347617517059
0.37500000000000006,-11.17603627202471,-11.175986191289617,-11.175669195267494,-11.17553028375995,-1.0907512118983047,-1.0396765665841368,-0.7549660381544596,-0.7438724210413221,-0.6718282401271906,-0.6090924634374308,-0.5197154932646461,-0.4952660415949563,-0.443103352599085,-0.3608839655063332,0.20131938607509936,0.2898629055161774,0.29542953357435064,0.3219827206235256,0.3295481923775816,0.35704715346501165,0.5808884179704177,0.5979307250679078,0.6335453959500629,0.7586368107021427,0.837004230250553,0.9627250760373504,0.9873121692550333,1.0303013263977145,1.0826125118251246,1.1033482663810694,1.1339443976700982,1.2002669109473876,1.3056142081080553,1.3204272878578105,1.3659839033498558,1.37510073445236,1.5765395160637938,1.6133089107121197,1.6867496681761447,1.70737580714295,1.8142993867582649,1.8519760692142286,2.2155205474668467,2.3447247996201197
0.43750000000000006,-11.176029576850826,-11.176003305206013,-11.175646513636469,-11.175577628770922,-1.0803357743062696,-1.0547667543593802,-0.738659742535626,-0.7377952803581025,-0.6706925789582764,-0.6341409399915643,-0.5116985859197536,-0.49967113013793296,-0.42653687746481955,-0.3854338018077431,0.22962951452775907,0.2741644962519746,0.3090069980871214,0.32068731862766964,0.3255306275585694,0.3407621792858058,0.5995245578790002,0.6005432706239038,0.6543382079256115,0.7371583469392337,0.8642097783501177,0.9366425698233394,0.9960227053499559,1.0175195269779964,1.0832512738512272,1.0935781497813282,1.158195824738495,1.1929191027845159,1.3049576249218402,1.3132145838230438,1.3662101887949571,1.371018912501138,1.587104157344775,1.606430329683418,1.6955911446953833,1.707669851614801,1.8191700791022185,1.8401791016551559,2.2697147328383984,2.3340812495172147
0.5,-11.176018548970637,-11.176018333508296,-11.175616338561055,-11.175616123079488,-1.0683327372294482,-1.068332666806153,-0.7342734329912008,-0.7342733913735333,-0.6566539755205991,-0.6566539199914989,-0.5050688129202698,-0.5050687523853745,-0.4073209162260874,-0.4073208768122707,0.25403937178990044,0.2540393983038321,0.3205978140554641,0.3205978342161179,0.3260231942844792,0.32602325048866776,0.6019589526294603,0.6019590060844467,0.6946039559186372,0.6946039923663058,0.9034048196685179,0.903404841893099,1.0060913219317469,1.0060914198482662,1.0868161457367884,1.0868161538419856,1.1785297791360807,1.1785298322158813,1.3078171164745027,1.3078171667321667,1.3678975202560342,1.3678975554401798,1.5975159100796033,1.5975159385511963,1.703004138555251,1.7030041427948148,1.8286641463693827,1.8286642273435596,2.3099229471425216,2.3099230260324006
0.5625,-11.176029576850832,-11.176003305206018,-11.175646513636469,-11.17557762877092,-1.0803357743062663,-1.0547667543593766,-0.7386597425356238,-0.737795280358101,-0.6706925789582767,-0.6341409399915665,-0.5116985859197525,-0.499671130137933,-0.4265368774648213,-0.38543380180774434,0.22962951452777514,0.2741644962519945,0.3090069980871156,0.3206873186276863,0.3255306275585918,0.3407621792858076,0.5995245578789622,0.6005432706238879,0.6543382079255308,0.7371583469391128,0.864209778350071,0.9366425698233259,0.9960227053499552,1.0175195269779942,1.0832512738512297,1.0935781497813306,1.158195824738526,1.1929191027845483,1.3049576249217534,1.3132145838230023,1.3662101887949507,1.3710189125011316,1.5871041573446725,1.6064303296833666,1.6955911446954826,1.707669851614813,1.8191700791021974,1.8401791016550493,2.269714732837769,2.3340812495166254
