,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,-10.17764804854541,-10.175407866890504,-0.8573832959594464,-0.584646343484627,-0.3828857346123951,-0.370918462452321,-0.34852436367145,0.11632960939069274,0.14253185929362427,0.21265830888770088,0.2634439661895918,0.4503389435853116,0.7236711426037579,0.7837597855024319,0.7910467707533819,0.9075325230793517,1.1083137764799145,1.1514366532332698,1.3484574769215167,1.3737288188244188,1.6347058939929826,2.0706912116790113
0.0625,-10.177638437774903,-10.175482070640086,-0.8548695858817076,-0.5822795284452733,-0.391172663895682,-0.36724756617934945,-0.3516899568400231,0.1212690748216968,0.1407372191324356,0.20814394219795443,0.2790270161551895,0.4495111086130457,0.7260672083574455,0.7862163194908418,0.7972985963040359,0.9021773013721092,1.1066154920749998,1.115484668421703,1.3685048018522852,1.3755675463666603,1.6303368020600373,2.07433988040607
0.125,-10.177609858372323,-10.175660422225027,-0.8473059602261764,-0.5753557928314201,-0.41729629861515866,-0.35675872056153773,-0.35623491415946507,0.13342274109468374,0.134749579199591,0.19788185303983372,0.32141414306485433,0.44785523284726936,0.7332960227488428,0.7709483734517524,0.8346720441802897,0.8841781607348144,1.0597113453424396,1.104920473932473,1.3708505200510492,1.4059554967096148,1.6177900410169264,2.08254055032658
0.18750000000000003,-10.17756050851034,-10.175869973705222,-0.8346627824252636,-0.5646584635724593,-0.4562540737161615,-0.3620366294578175,-0.33788243053194894,0.11669874257622627,0.15469283044902482,0.18617753769883877,0.3819220015502931,0.44913366799659266,0.742412092030586,0.7454361963462072,0.8572652216803429,0.8844452298955562,1.033047496803291,1.1041690408852158,1.364437189540599,1.4337579675251901,1.5991046085584595,2.0834669135553376
0.25,-10.177480778753207,-10.176074959540609,-0.8169603231908098,-0.5540293375333084,-0.4973073604961007,-0.3697935769539816,-0.3122023676944628,0.08815618730209941,0.17512809831503956,0.1819864368480911,0.42889150682295085,0.47660346407821685,0.694836041093996,0.7625996264963008,0.8354540601432764,0.9276775499640459,1.032016651995681,1.1079958817069735,1.3507104828831697,1.4537162736637887,1.5789184028892518,2.050274040593039
0.3125,-10.17735706653492,-10.17627198138104,-0.7943024304297468,-0.5679603233702308,-0.5116408288695208,-0.38186911777324595,-0.2792479689942641,0.0483483350023018,0.1750917279829826,0.20849133466842765,0.43392941275751656,0.5286429085231744,0.6353498255143389,0.7849187877959943,0.8255313995154148,0.9477851414082955,1.045454338913848,1.115842334269428,1.332737517899541,1.4594153366500886,1.5684684579275505,1.9600032871675508
0.37500000000000006,-10.177196798184474,-10.176466262976103,-0.766955727224593,-0.6089659572634107,-0.4945906100647397,-0.39894835665850226,-0.2392396732772568,7.011056939802254e-05,0.18396920120054383,0.23441366816381481,0.42611861070602536,0.48105080689288277,0.6525590247199509,0.8124069479906896,0.8241274112947966,0.9410151165510096,1.0669221789369479,1.1216168950156142,1.323679205217178,1.4404367137548764,1.5819997838397704,1.8430108836969112
0.43750000000000006,-10.177024993634719,-10.176658302013788,-0.7358630741335259,-0.6510256243883931,-0.4709754666444697,-0.42035458881686477,-0.19340712728894086,-0.052334818093437444,0.20343424184310915,0.24664042682772636,0.4076451611890397,0.4148664726342059,0.6957941621814301,0.8241511048183082,0.8445504114578326,0.9152084661725363,1.0901662894332647,1.1198760332824593,1.3353411704126135,1.4043786348341114,1.6150379571993705,1.7495155536396705
0.5,-10.176868908533649,-10.176823115612436,-0.7118430062751114,-0.6789254576276286,-0.4497164096143509,-0.4407635052988458,-0.16104354830748974,-0.0871864891134297,0.22513639647825598,0.23576088208630283,0.3938118121292419,0.39779859923931155,0.7132690067029939,0.8234710549429617,0.8754363204799037,0.8852204442588671,1.1056479851219,1.1126403833672105,1.3618097228376433,1.3690349199512093,1.6437092805770692,1.7031727967316588
0.5625,-10.177024993634719,-10.17665830201379,-0.7358630741335243,-0.6510256243883897,-0.4709754666444699,-0.4203545888168649,-0.1934071272889415,-0.052334818093437936,0.20343424184301748,0.24664042682767587,0.40764516118907407,0.4148664726339733,0.6957941621814322,0.8241511048183149,0.8445504114578336,0.9152084661725391,1.0901662894333475,1.1198760332825217,1.335341170412508,1.4043786348341714,1.6150379571992652,1.749515553639371
